detuning(MHz),scaled_dimer_transfer
-3.93533306330633,1.46737786895234e-05
-3.93532106210621,1.45359856625063e-05
-3.9353090609060897,1.43988516238516e-05
-3.9352970597059698,1.42623766754812e-05
-3.93528505850585,1.41265609148451e-05
-3.93527305730573,1.39914044348919e-05
-3.93526105610561,1.38569073240941e-05
-3.93524905490549,1.3723069666445e-05
-3.9352370537053702,1.35898915414624e-05
-3.93522505250525,1.34573730241918e-05
-3.93521305130513,1.332551418521e-05
-3.93520105010501,1.31943150906272e-05
-3.93518904890489,1.30637758020869e-05
-3.9351770477047703,1.29338963767879e-05
-3.93516504650465,1.28046768674585e-05
-3.93515304530453,1.26761173223793e-05
-3.9351410441044097,1.25482177853821e-05
-3.9351290429042898,1.24209782958528e-05
-3.93511704170417,1.22943988887357e-05
-3.93510504050405,1.21684795945358e-05
-3.93509303930393,1.20432204393236e-05
-3.93508103810381,1.19186214447375e-05
-3.9350690369036903,1.17946826279884e-05
-3.93505703570357,1.16714040018574e-05
-3.93504503450345,1.15487855747197e-05
-3.93503303330333,1.14268273505186e-05
-3.93502103210321,1.1305529328789e-05
-3.93500903090309,1.11848915046556e-05
-3.93499702970297,1.10649138688376e-05
-3.93498502850285,1.09455964076513e-05
-3.9349730273027297,1.08269391030149e-05
-3.93496102610261,1.07089419324515e-05
-3.93494902490249,1.05916048690892e-05
-3.93493702370237,1.04749278816821e-05
-3.93492502250225,1.0358910934588e-05
-3.93491302130213,1.02435539877896e-05
-3.9349010201020103,1.01288569968944e-05
-3.9348890189018904,1.00148199131384e-05
-3.93487701770177,9.90144268339041e-06
-3.93486501650165,9.78872525015543e-06
-3.9348530153015298,9.67666755157948e-06
-3.93484101410141,9.56526952145291e-06
-3.93482901290129,9.45453108921083e-06
-3.93481701170117,9.34445217995386e-06
-3.93480501050105,9.23503271442671e-06
-3.93479300930093,9.12627260903974e-06
-3.93478100810081,9.01817177586843e-06
-3.93476900690069,8.91073012265777e-06
-3.93475700570057,8.80394755282676e-06
-3.93474500450045,8.69782396547208e-06
-3.9347330033003303,8.59235925537302e-06
-3.9347210021002104,8.48755331299518e-06
-3.93470900090009,8.38340602449135e-06
-3.9346969996999697,8.27991727172145e-06
-3.9346849984998498,8.17708693223318e-06
-3.93467299729973,8.07491487928211e-06
-3.93466099609961,7.97340098183258e-06
-3.93464899489949,7.87254510456161e-06
-3.93463699369937,7.77234710786394e-06
-3.93462499249925,7.67280684785596e-06
-3.93461299129913,7.57392417638079e-06
-3.93460099009901,7.47569894101231e-06
-3.93458898889889,7.37813098505647e-06
-3.93457698769877,7.28122014757058e-06
-3.9345649864986503,7.18496626334545e-06
-3.9345529852985304,7.08936916292508e-06
-3.9345409840984096,6.9944286726078e-06
-3.9345289828982897,6.90014461445052e-06
-3.9345169816981698,6.80651680627397e-06
-3.93450498049805,6.71354506166692e-06
-3.93449297929793,6.62122918999145e-06
-3.93448097809781,6.5295689963837e-06
-3.93446897689769,6.43856428177342e-06
-3.93445697569757,6.34821484286693e-06
-3.93444497449745,6.25852047216673e-06
-3.93443297329733,6.16948095797237e-06
-3.93442097209721,6.08109608438581e-06
-3.93440897089709,5.99336563131588e-06
-3.9343969696969703,5.90628937448371e-06
-3.9343849684968504,5.81986708542727e-06
-3.9343729672967296,5.73409853150681e-06
-3.9343609660966097,5.6489834759062e-06
-3.9343489648964898,5.56452167765141e-06
-3.93433696369637,5.48071289159564e-06
-3.93432496249625,5.39755686843788e-06
-3.93431296129613,5.31505335472435e-06
-3.93430096009601,5.23320209285405e-06
-3.9342889588958903,5.15200282108351e-06
-3.93427695769577,5.07145527353241e-06
-3.93426495649565,4.99155918018839e-06
-3.93425295529553,4.91231426691266e-06
-3.93424095409541,4.83372025544183e-06
-3.9342289528952903,4.75577686340581e-06
-3.93421695169517,4.67848380431435e-06
-3.93420495049505,4.60184078757503e-06
-3.9341929492949297,4.52584751849514e-06
-3.93418094809481,4.45050369828747e-06
-3.93416894689469,4.37580902407528e-06
-3.93415694569457,4.30176318889811e-06
-3.93414494449445,4.22836588171692e-06
-3.93413294329433,4.15561678741965e-06
-3.9341209420942103,4.0835155868241e-06
-3.93410894089409,4.01206195669428e-06
-3.93409693969397,3.94125556972935e-06
-3.93408493849385,3.87109609458048e-06
-3.93407293729373,3.80158319585329e-06
-3.93406093609361,3.73271653411386e-06
-3.93404893489349,3.66449576589392e-06
-3.93403693369337,3.59692054369691e-06
-3.9340249324932497,3.52999051600325e-06
-3.93401293129313,3.46370532727382e-06
-3.93400093009301,3.39806461796561e-06
-3.93398892889289,3.33306802452231e-06
-3.93397692769277,3.26871517939006e-06
-3.93396492649265,3.205005711021e-06
-3.9339529252925303,3.14193924387866e-06
-3.93394092409241,3.07951539844419e-06
-3.93392892289229,3.01773379122182e-06
-3.93391692169217,2.95659403474492e-06
-3.9339049204920498,2.89609573758194e-06
-3.93389291929193,2.8362385043398e-06
-3.93388091809181,2.77702193567915e-06
-3.93386891689169,2.71844562830656e-06
-3.9338569156915697,2.66050917498946e-06
-3.93384491449145,2.60321216456014e-06
-3.93383291329133,2.54655418192143e-06
-3.93382091209121,2.49053480805303e-06
-3.93380891089109,2.43515362001728e-06
-3.93379690969097,2.38041019096551e-06
-3.9337849084908503,2.32630409014381e-06
-3.9337729072907304,2.27283488289742e-06
-3.93376090609061,2.2200021306848e-06
-3.93374890489049,2.16780539107166e-06
-3.9337369036903698,2.11624421774513e-06
-3.93372490249025,2.06531816051818e-06
-3.93371290129013,2.01502676533553e-06
-3.93370090009001,1.9653695742802e-06
-3.93368889888989,1.91634612557946e-06
-3.93367689768977,1.8679559536113e-06
-3.93366489648965,1.82019858891063e-06
-3.93365289528953,1.77307355817392e-06
-3.93364089408941,1.72658038427259e-06
-3.93362889288929,1.68071858624863e-06
-3.9336168916891703,1.63548767932812e-06
-3.9336048904890504,1.59088717492598e-06
-3.93359288928893,1.54691658065214e-06
-3.9335808880888097,1.50357540031827e-06
-3.9335688868886898,1.46086313394393e-06
-3.93355688568857,1.41877927776332e-06
-3.93354488448845,1.37732332422994e-06
-3.93353288328833,1.33649476202974e-06
-3.93352088208821,1.29629307607777e-06
-3.93350888088809,1.25671774753142e-06
-3.93349687968797,1.21776825379516e-06
-3.93348487848785,1.17944406852733e-06
-3.93347287728773,1.14174466164659e-06
-3.93346087608761,1.10466949933864e-06
-3.9334488748874903,1.0682180440628e-06
-3.9334368736873704,1.03238975455883e-06
-3.9334248724872496,9.97184085852051e-07
-3.9334128712871297,9.62600489265693e-07
-3.93340087008701,9.28638412419247e-07
-3.93338886888689,8.95297299240874e-07
-3.93337686768677,8.62576589972619e-07
-3.93336486648665,8.30475721177362e-07
-3.93335286528653,7.98994125745454e-07
-3.93334086408641,7.68131232901707e-07
-3.93332886288629,7.37886468212064e-07
-3.93331686168617,7.08259253590621e-07
-3.93330486048605,6.79249007305232e-07
-3.93329285928593,6.50855143989043e-07
-3.9332808580858103,6.2307707464049e-07
-3.93326885688569,5.95914206634913e-07
-3.9332568556855696,5.69365943730239e-07
-3.9332448544854497,5.4343168607401e-07
-3.93323285328533,5.18110830210413e-07
-3.93322085208521,4.93402769087189e-07
-3.93320885088509,4.69306892062708e-07
-3.93319684968497,4.45822584913052e-07
-3.93318484848485,4.22949229838094e-07
-3.9331728472847303,4.00686205472224e-07
-3.93316084608461,3.79032886885995e-07
-3.93314884488449,3.5798864559693e-07
-3.93313684368437,3.3755284957564e-07
-3.93312484248425,3.17724863253081e-07
-3.93311284128413,2.98504047527614e-07
-3.93310084008401,2.79889759772291e-07
-3.93308883888389,2.61881353841956e-07
-3.9330768376837697,2.44478180079899e-07
-3.93306483648365,2.27679585327674e-07
-3.93305283528353,2.11484912928391e-07
-3.93304083408341,1.95893502736634e-07
-3.93302883288329,1.80904691125095e-07
-3.93301683168317,1.66517810991909e-07
-3.9330048304830503,1.52732191767916e-07
-3.93299282928293,1.3954715942403e-07
-3.93298082808281,1.2696203647862e-07
-3.93296882688269,1.14976142004824e-07
-3.93295682568257,1.03588791637572e-07
-3.93294482448245,9.27992975826778e-08
-3.93293282328233,8.26069686216675e-08
-3.93292082208221,7.30111101209542e-08
-3.9329088208820897,6.4011024038895e-08
-3.93289681968197,5.56060089332132e-08
-3.93288481848185,4.77953599685355e-08
-3.93287281728173,4.05783689238532e-08
-3.93286081608161,3.39543242000862e-08
-3.93284881488149,2.79225108275829e-08
-3.9328368136813703,2.24822104735107e-08
-3.93282481248125,1.76327014502204e-08
-3.93281281128113,1.33732587215787e-08
-3.93280081008101,9.7031539114468e-09
-3.9327888088808898,6.6216553110596304e-09
-3.93277680768077,4.12802788667137e-09
-3.93276480648065,2.2215332872095e-09
-3.93275280528053,9.01429851931124e-10
-3.9327408040804097,1.6697261811558003e-10
-3.93272880288029,1.74133287557575e-11
-3.93271680168017,4.52000440304565e-10
-3.93270480048005,1.46997913031094e-09
-3.93269279927993,3.0705913052687e-09
-3.93268079807981,5.253075608331e-09
-3.9326687968796903,8.016667427095811e-09
-3.9326567956795704,1.13605989013817e-08
-3.93264479447945,1.5284098931056e-08
-3.9326327932793297,1.97863931838426e-08
-3.93262079207921,2.48667041031692e-08
-3.93260879087909,3.05242509162184e-08
-3.93259678967897,3.67582496409525e-08
-3.93258478847885,4.35679130952492e-08
-3.93257278727873,5.09524509039869e-08
-3.93256078607861,5.89110695071503e-08
-3.93254878487849,6.74429721677453e-08
-3.93253678367837,7.65473589797486e-08
-3.93252478247825,8.62234268760758e-08
-3.93251278127813,9.64703696365353e-08
-3.9325007800780103,1.07287377895832e-07
-3.9324887788778904,1.18673639151957e-07
-3.9324767776777696,1.30628337772536e-07
-3.9324647764776497,1.43150655005352e-07
-3.93245277527753,1.56239768984777e-07
-3.93244077407741,1.69894854740188e-07
-3.93242877287729,1.8411508420407e-07
-3.93241677167717,1.98899626220033e-07
-3.93240477047705,2.14247646551012e-07
-3.93239276927693,2.30158307887316e-07
-3.93238076807681,2.46630769854775e-07
-3.93236876687669,2.63664189023515e-07
-3.93235676567657,2.81257718913515e-07
-3.93234476447645,2.99410510006661e-07
-3.9323327632763303,3.18121709752377e-07
-3.9323207620762104,3.37390462576429e-07
-3.9323087608760896,3.57215909889169e-07
-3.9322967596759697,3.7759719009365e-07
-3.93228475847585,3.98533438594023e-07
-3.93227275727573,4.20023787803676e-07
-3.93226075607561,4.42067367153555e-07
-3.93224875487549,4.64663303101195e-07
-3.93223675367537,4.87810719135735e-07
-3.93222475247525,5.1150873579117e-07
-3.93221275127513,5.35756470651433e-07
-3.93220075007501,5.60553038359464e-07
-3.93218874887489,5.85897550625607e-07
-3.93217674767477,6.11789116235831e-07
-3.9321647464746503,6.38226841060298e-07
-3.93215274527453,6.65209828061605e-07
-3.9321407440744096,6.92737177304288e-07
-3.9321287428742897,7.20807985958947e-07
-3.93211674167417,7.49421348317024e-07
-3.93210474047405,7.78576355795006e-07
-3.93209273927393,8.0827209694397e-07
-3.93208073807381,8.38507657457974e-07
-3.93206873687369,8.69282120182583e-07
-3.9320567356735703,9.00594565123185e-07
-3.93204473447345,9.32444069453724e-07
-3.93203273327333,9.64829707525038e-07
-3.93202073207321,9.97750550874728e-07
-3.93200873087309,1.03120566823045e-06
-3.93199672967297,1.06519412552632e-06
-3.93198472847285,1.09971498590608e-06
-3.93197272727273,1.13476730973323e-06
-3.9319607260726097,1.17035015459943e-06
-3.93194872487249,1.20646257533313e-06
-3.93193672367237,1.24310362400811e-06
-3.93192472247225,1.28027234995213e-06
-3.93191272127213,1.3179677997556e-06
-3.93190072007201,1.35618901728164e-06
-3.9318887188718903,1.39493504366877e-06
-3.93187671767177,1.43420491734852e-06
-3.93186471647165,1.47399767404798e-06
-3.93185271527153,1.51431234680028e-06
-3.93184071407141,1.55514796595302e-06
-3.93182871287129,1.59650355917711e-06
-3.93181671167117,1.63837815147525e-06
-3.93180471047105,1.68077076519096e-06
-3.9317927092709297,1.72368042001712e-06
-3.93178070807081,1.76710613300646e-06
-3.93176870687069,1.81104691857347e-06
-3.93175670567057,1.85550178851345e-06
-3.93174470447045,1.90046975200428e-06
-3.93173270327033,1.94594981561717e-06
-3.9317207020702103,1.99194098332533e-06
-3.93170870087009,2.03844225651274e-06
-3.93169669966997,2.08545263398294e-06
-3.9316846984698497,2.13297111196798e-06
-3.93167269726973,2.18099668413906e-06
-3.93166069606961,2.22952834160779e-06
-3.93164869486949,2.27856507294642e-06
-3.93163669366937,2.32810586418923e-06
-3.9316246924692497,2.37814969884297e-06
-3.93161269126913,2.4286955578962e-06
-3.93160069006901,2.47974241982787e-06
-3.93158868886889,2.5312892606164e-06
-3.93157668766877,2.58333505374828e-06
-3.93156468646865,2.63587877022741e-06
-3.9315526852685303,2.68891937858378e-06
-3.9315406840684104,2.74245584488459e-06
-3.93152868286829,2.79648713273472e-06
-3.9315166816681697,2.85101220329838e-06
-3.93150468046805,2.90603001529962e-06
-3.93149267926793,2.96153952503337e-06
-3.93148067806781,3.0175396863746e-06
-3.93146867686769,3.07402945078718e-06
-3.93145667566757,3.13100776733278e-06
-3.93144467446745,3.18847358268016e-06
-3.93143267326733,3.24642584111625e-06
-3.93142067206721,3.30486348454613e-06
-3.93140867086709,3.36378545251574e-06
-3.93139666966697,3.42319068221193e-06
-3.9313846684668503,3.48307810847341e-06
-3.9313726672667304,3.54344666380035e-06
-3.9313606660666096,3.6042952783631e-06
-3.9313486648664897,3.66562288001147e-06
-3.93133666366637,3.72742839428343e-06
-3.93132466246625,3.78971074441479e-06
-3.93131266126613,3.85246885135037e-06
-3.93130066006601,3.91570163374333e-06
-3.93128865886589,3.97940800797915e-06
-3.93127665766577,4.04358688817488e-06
-3.93126465646565,4.10823718619064e-06
-3.93125265526553,4.17335781163898e-06
-3.93124065406541,4.23894767189377e-06
-3.93122865286529,4.30500567209966e-06
-3.9312166516651703,4.37153071518091e-06
-3.93120465046505,4.43852170185354e-06
-3.9311926492649296,4.50597753062375e-06
-3.9311806480648097,4.57389709781297e-06
-3.93116864686469,4.64227929755659e-06
-3.93115664566457,4.71112302181581e-06
-3.93114464446445,4.78042716038653e-06
-3.93113264326433,4.85019060090912e-06
-3.93112064206421,4.92041222887725e-06
-3.93110864086409,4.99109092764737e-06
-3.93109663966397,5.06222557844752e-06
-3.93108463846385,5.13381506038718e-06
-3.93107263726373,5.20585825046898e-06
-3.9310606360636102,5.27835402358667e-06
-3.93104863486349,5.35130125255148e-06
-3.93103663366337,5.42469880809003e-06
-3.9310246324632496,5.49854555885632e-06
-3.9310126312631297,5.57284037144127e-06
-3.93100063006301,5.64758211038183e-06
-3.93098862886289,5.72276963817043e-06
-3.93097662766277,5.79840181526391e-06
-3.93096462646265,5.87447750009641e-06
-3.93095262526253,5.95099554907629e-06
-3.9309406240624103,6.02795481661358e-06
-3.93092862286229,6.10535415511729e-06
-3.93091662166217,6.18319241500787e-06
-3.93090462046205,6.26146844472615e-06
-3.9308926192619302,6.3401810907433e-06
-3.93088061806181,6.41932919756974e-06
-3.93086861686169,6.4989116077648e-06
-3.93085661566157,6.57892716194556e-06
-3.9308446144614497,6.6593746988001e-06
-3.93083261326133,6.74025305508384e-06
-3.93082061206121,6.8215610656479e-06
-3.93080861086109,6.90329756343577e-06
-3.93079660966097,6.98546137949623e-06
-3.93078460846085,7.06805134299225e-06
-3.9307726072607303,7.15106628121086e-06
-3.93076060606061,7.23450501957229e-06
-3.93074860486049,7.31836638163957e-06
-3.93073660366037,7.40264918912751e-06
-3.93072460246025,7.48735226191615e-06
-3.93071260126013,7.57247441804633e-06
-3.93070060006001,7.65801447374935e-06
-3.93068859885989,7.74397124344301e-06
-3.9306765976597697,7.83034353974452e-06
-3.93066459645965,7.91713017347951e-06
-3.93065259525953,8.00432995369214e-06
-3.93064059405941,8.09194168765414e-06
-3.93062859285929,8.17996418087447e-06
-3.93061659165917,8.26839623710837e-06
-3.9306045904590503,8.35723665837093e-06
-3.93059258925893,8.44648424493233e-06
-3.93058058805881,8.53613779534814e-06
-3.9305685868586897,8.62619610645507e-06
-3.93055658565857,8.7166579733837e-06
-3.93054458445845,8.80752218956814e-06
-3.93053258325833,8.89878754675561e-06
-3.93052058205821,8.99045283501581e-06
-3.9305085808580897,9.08251684275054e-06
-3.93049657965797,9.17497835670632e-06
-3.93048457845785,9.26783616197059e-06
-3.93047257725773,9.36108904200144e-06
-3.93046057605761,9.45473577862389e-06
-3.93044857485749,9.54877515204244e-06
-3.9304365736573703,9.64320594085083e-06
-3.9304245724572504,9.73802692204111e-06
-3.9304125712571296,9.83323687101389e-06
-3.9304005700570097,9.92883456158738e-06
-3.93038856885689,1.00248187660071e-05
-3.93037656765677,1.01211882549591e-05
-3.93036456645665,1.02179417975646e-05
-3.93035256525653,1.03150781614119e-05
-3.93034056405641,1.0412596112551e-05
